year	camp.length	deminc	base.poll	base.und	office	d.gone.neg	d.gone.neg.l1	d.gone.neg.l2	d.neg.frac.l3	week	dem.polls.l1	neg.rep.l1	neg.rep.l2	r.neg.frac.l3	num.rep.l1	num.dem.l1	undother.l1	r.neg.frac.l2	num.rep.l2	num.dem.l2	undother.l2	dem.contrib.l1	dem.contrib.l2	rep.contrib.l1	race	first.week	num.dem	demprcnt	d.neg.rec	rep.contrib.l2	d.neg.dur	dem.polls.l2
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0		-22.0	45.7446808510638	0.243581715716969	0.345679012345679		1597.0	560.0	6.0		1458.0	524.0	23.0	2018.16	158680.0	436803.25	"AL-1-2002"	-22.0	0.0	49.8836975241	1.0	446419.0	0.0	45.4545454545455
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0		-21.0	45.7446808510638	0.165374677002584	0.243581715716969		387.0	0.0	6.0		1597.0	560.0	6.0	78620.0	2018.16	52228.26	"AL-1-2002"	-22.0	0.0	49.8836975241	1.0	436803.25	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0		-20.0	45.7446808510638	0.0588235294117647	0.165374677002584		17.0	0.0	6.0	1.0	387.0	0.0	6.0	31670.0	78620.0	86355.0	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	52228.26	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-19.0	45.7446808510638	0.0	0.0588235294117647	1.0	16.0	0.0	6.0	0.5	17.0	0.0	6.0	0.0	31670.0	22350.0	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	86355.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-18.0	45.7446808510638	0.0	0.0	0.5	15.0	0.0	6.0	0.333333333333333	16.0	0.0	6.0	118585.0	0.0	288647.0	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	22350.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-17.0	45.7446808510638	0.0	0.0	0.333333333333333	15.0	0.0	6.0	0.25	15.0	0.0	6.0	113905.0	118585.0	344130.0	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	288647.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-16.0	45.7446808510638	0.0	0.0	0.25	15.0	0.0	6.0	0.2	15.0	0.0	6.0	323870.0	113905.0	944572.45	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	344130.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-15.0	45.7446808510638	0.0	0.0	0.2	16.0	0.0	6.0	0.166666666666667	15.0	0.0	6.0	80260.0	323870.0	278447.88	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	944572.45	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-14.0	45.7446808510638	0.0	0.0	0.166666666666667	12.0	0.0	6.0	0.142857142857143	16.0	0.0	6.0	565262.0	80260.0	39277.0	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	278447.88	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-13.0	45.7446808510638	0.0	0.0	0.142857142857143	10.0	0.0	6.0	0.125	12.0	0.0	6.0	324476.84	565262.0	42375.0	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	39277.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-12.0	45.7446808510638	0.0	0.0	0.125	727.0	0.0	6.0	0.111111111111111	10.0	0.0	6.0	126536.0	324476.84	102559.36	"AL-1-2002"	-22.0	0.0	49.8836975241	0.0	42375.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-11.0	45.7446808510638	0.0	0.0	0.111111111111111	322.0	0.0	6.0	0.1	727.0	0.0	6.0	38350.0	126536.0	132545.0	"AL-1-2002"	-22.0	303.0	49.8836975241	0.0	102559.36	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	0.0	0.0	0.0	0.0	-10.0	45.7446808510638	0.0	0.0	0.1	401.0	303.0	6.0	0.0909090909090909	322.0	0.0	6.0	58035.0	38350.0	522327.0	"AL-1-2002"	-22.0	232.0	49.8836975241	0.0	132545.0	0.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	0.0	0.0	0.0	-9.0	45.7446808510638	0.0	0.0	0.0909090909090909	445.0	232.0	6.0	0.0833333333333333	401.0	303.0	6.0	67068.67	58035.0	138533.0	"AL-1-2002"	-22.0	770.0	49.8836975241	1.0	522327.0	1.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	0.0	0.0	-8.0	48.5362517099863	0.197315436241611	0.0	0.0833333333333333	745.0	770.0	14.5	0.0769230769230769	445.0	232.0	6.0	167280.0	67068.67	177739.44	"AL-1-2002"	-22.0	805.0	49.8836975241	2.0	138533.0	2.0	45.7446808510638
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.0	-7.0	48.8636363636364	0.560819462227913	0.197315436241611	0.0769230769230769	781.0	805.0	12.0	0.142857142857143	745.0	770.0	14.5	389947.0	167280.0	543465.0	"AL-1-2002"	-22.0	748.0	49.8836975241	3.0	177739.44	3.0	48.5362517099863
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.0714285714285714	-6.0	48.8636363636364	0.571808510638298	0.560819462227913	0.142857142857143	752.0	748.0	12.0	0.2	781.0	805.0	12.0	202734.0	389947.0	2415314.5	"AL-1-2002"	-22.0	830.0	49.8836975241	4.0	543465.0	4.0	48.8636363636364
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.133333333333333	-5.0	48.8636363636364	0.684444444444444	0.571808510638298	0.2	900.0	830.0	12.0	0.25	752.0	748.0	12.0	126862.56	202734.0	302780.33	"AL-1-2002"	-22.0	774.0	49.8836975241	5.0	2415314.5	5.0	48.8636363636364
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.1875	-4.0	48.8636363636364	0.889240506329114	0.684444444444444	0.25	948.0	774.0	12.0	0.294117647058824	900.0	830.0	12.0	714212.25	126862.56	129405.0	"AL-1-2002"	-22.0	1711.0	49.8836975241	5.0	302780.33	6.0	48.8636363636364
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.235294117647059	-3.0	48.8636363636364	1.0	0.889240506329114	0.294117647058824	1319.0	1711.0	12.0	0.333333333333333	948.0	774.0	12.0	118484.6	714212.25	252730.85	"AL-1-2002"	-22.0	1420.0	49.8836975241	5.0	129405.0	7.0	48.8636363636364
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.277777777777778	-2.0	49.3975903614458	0.809248554913295	1.0	0.333333333333333	1384.0	1420.0	17.0	0.368421052631579	1319.0	1711.0	12.0	436352.46	118484.6	1331330.65	"AL-1-2002"	-22.0	1733.0	49.8836975241	5.0	252730.85	8.0	48.8636363636364
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.315789473684211	-1.0	48.8095238095238	0.485736925515055	0.809248554913295	0.368421052631579	1262.0	1733.0	18.0	0.4	1384.0	1420.0	17.0	983610.8	436352.46	946730.24	"AL-1-2002"	-22.0	1790.0	49.8836975241	5.0	1331330.65	9.0	49.3975903614458
2002	23	1.0	45.7446808510638	6.0	0.0	1.0	1.0	1.0	0.35	0.0	45.3488372093023	0.735088662009672	0.485736925515055	0.4	1861.0	1790.0	14.0	0.428571428571429	1262.0	1733.0	18.0	529573.45	983610.8	1699950.0	"AL-1-2002"	-22.0	174.0	49.8836975241	5.0	946730.24	10.0	48.8095238095238
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0		-19.0	28.5714285714286	0.0	0.0		0.0	160.0	23.0		0.0	1.0	23.0	34200.0	42220.0	25758.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	24162.0	0.0	28.5714285714286
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0		-18.0	42.3076923076923	0.0	0.0		0.0	0.0	22.0		0.0	160.0	23.0	35020.0	34200.0	50702.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	25758.0	0.0	28.5714285714286
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0		-17.0	42.3076923076923	0.0	0.0		0.0	0.0	22.0	0.0	0.0	0.0	22.0	12450.0	35020.0	13670.0	"AL-2-2002"	-19.0	2.0	40.4733525156	0.0	50702.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-16.0	42.3076923076923	0.0	0.0	0.0	0.0	2.0	22.0	0.0	0.0	0.0	22.0	38750.0	12450.0	12695.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	13670.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-15.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	22.0	46750.0	38750.0	18950.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	12695.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-14.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	19500.0	46750.0	8650.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	18950.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-13.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	25000.0	19500.0	6465.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	8650.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-12.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	6850.0	25000.0	9750.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	6465.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-11.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	28549.0	6850.0	35769.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	9750.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-10.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	38330.0	28549.0	57750.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	35769.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-9.0	42.3076923076923	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	33750.0	38330.0	71200.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	57750.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-8.0	38.9056224899598	0.0	0.0	0.0	345.0	0.0	16.5	0.0	0.0	0.0	22.0	25100.0	33750.0	53100.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	71200.0	0.0	42.3076923076923
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-7.0	39.082462253194	0.0	0.0	0.0	428.0	0.0	17.0	0.0	345.0	0.0	16.5	19450.0	25100.0	70960.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	53100.0	0.0	38.9056224899598
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-6.0	39.082462253194	0.0	0.0	0.0	506.0	0.0	17.0	0.0	428.0	0.0	17.0	16433.0	19450.0	52819.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	70960.0	0.0	39.082462253194
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-5.0	39.082462253194	0.0	0.0	0.0	527.0	0.0	17.0	0.0	506.0	0.0	17.0	32025.0	16433.0	28294.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	52819.0	0.0	39.082462253194
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-4.0	39.082462253194	0.0	0.0	0.0	531.0	0.0	17.0	0.0	527.0	0.0	17.0	36531.0	32025.0	20557.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	28294.0	0.0	39.082462253194
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-3.0	39.082462253194	0.0	0.0	0.0	530.0	0.0	17.0	0.0	531.0	0.0	17.0	22138.0	36531.0	31052.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	20557.0	0.0	39.082462253194
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-2.0	39.082462253194	0.0	0.0	0.0	581.0	0.0	17.0	0.0	530.0	0.0	17.0	20384.0	22138.0	28075.0	"AL-2-2002"	-19.0	43.0	40.4733525156	0.0	31052.0	0.0	39.082462253194
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	-1.0	31.3253012048193	0.0	0.0	0.0	676.0	43.0	17.0	0.0	581.0	0.0	17.0	8549.0	20384.0	37900.0	"AL-2-2002"	-19.0	300.0	40.4733525156	0.0	28075.0	0.0	39.082462253194
2002	20	0.0	42.3076923076923	22.0	1.0	0.0	0.0	0.0	0.0	0.0	31.3253012048193	0.0	0.0	0.0	699.0	300.0	17.0	0.0	676.0	43.0	17.0	4532.0	8549.0	30908.0	"AL-2-2002"	-19.0	0.0	40.4733525156	0.0	37900.0	0.0	31.3253012048193
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0		-23.0	43.0232558139535	0.0	0.0		678.0	348.0	14.0		600.0	144.0	14.0	30067.1	2200.0	421219.31	"AL-1-2006"	-23.0	444.0	41.9840342962	0.0	328863.0	0.0	43.0232558139535
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0		-22.0	43.0232558139535	0.0	0.0		727.0	444.0	14.0		678.0	348.0	14.0	97370.14	30067.1	4157.28	"AL-1-2006"	-23.0	8.0	41.9840342962	0.0	421219.31	0.0	43.0232558139535
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0		-21.0	42.5531914893617	0.0	0.0		26.0	8.0	6.0	0.0	727.0	444.0	14.0	4081.0	97370.14	72558.06	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	4157.28	0.0	43.0232558139535
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-20.0	38.003663003663	0.0	0.0	0.0	0.0	0.0	15.5	0.0	26.0	8.0	6.0	28150.0	4081.0	20570.64	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	72558.06	0.0	42.5531914893617
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-19.0	38.003663003663	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	0.0	15.5	1000.0	28150.0	70177.86	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	20570.64	0.0	38.003663003663
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-18.0	38.003663003663	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	0.0	15.5	1070.0	1000.0	3579.76	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	70177.86	0.0	38.003663003663
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-17.0	38.003663003663	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	0.0	15.5	27379.0	1070.0	0.0	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	3579.76	0.0	38.003663003663
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-16.0	38.003663003663	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	0.0	15.5	67020.0	27379.0	27065.0	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	0.0	0.0	38.003663003663
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-15.0	38.003663003663	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.0	0.0	15.5	79600.0	67020.0	56050.0	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	27065.0	0.0	38.003663003663
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-14.0	42.2222222222222	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	15.5	37255.0	79600.0	329259.11	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	56050.0	0.0	38.003663003663
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-13.0	38.8888888888889	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	52096.0	37255.0	160673.59	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	329259.11	0.0	42.2222222222222
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-12.0	38.8888888888889	1.0	0.0	0.0	178.0	0.0	10.0	0.0	0.0	0.0	10.0	97116.0	52096.0	85635.0	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	160673.59	0.0	38.8888888888889
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.0	-11.0	38.8888888888889	1.0	1.0	0.0	224.0	0.0	10.0	0.0909090909090909	178.0	0.0	10.0	41150.0	97116.0	49675.0	"AL-1-2006"	-23.0	0.0	41.9840342962	0.0	85635.0	0.0	38.8888888888889
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	0.0	0.0	0.0	-10.0	38.8888888888889	1.0	1.0	0.0909090909090909	233.0	0.0	10.0	0.166666666666667	224.0	0.0	10.0	20140.0	41150.0	223750.98	"AL-1-2006"	-23.0	94.0	41.9840342962	1.0	49675.0	1.0	38.8888888888889
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	1.0	0.0	0.0	-9.0	38.8888888888889	1.0	1.0	0.166666666666667	35.0	94.0	10.0	0.230769230769231	233.0	0.0	10.0	27985.0	20140.0	67492.86	"AL-1-2006"	-23.0	276.0	41.9840342962	2.0	223750.98	2.0	38.8888888888889
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	1.0	1.0	0.0	-8.0	38.2022471910112	0.715542521994135	1.0	0.230769230769231	341.0	276.0	11.0	0.285714285714286	35.0	94.0	10.0	63194.4	27985.0	425950.0	"AL-1-2006"	-23.0	401.0	41.9840342962	3.0	67492.86	3.0	38.8888888888889
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	1.0	1.0	0.0714285714285714	-7.0	38.2022471910112	0.742765273311897	0.715542521994135	0.285714285714286	622.0	401.0	11.0	0.333333333333333	341.0	276.0	11.0	66527.0	63194.4	57655.0	"AL-1-2006"	-23.0	379.0	41.9840342962	4.0	425950.0	4.0	38.2022471910112
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	1.0	1.0	0.133333333333333	-6.0	38.2022471910112	0.727564102564103	0.742765273311897	0.333333333333333	624.0	379.0	11.0	0.375	622.0	401.0	11.0	231486.0	66527.0	1679920.0	"AL-1-2006"	-23.0	7.0	41.9840342962	5.0	57655.0	5.0	38.2022471910112
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	1.0	1.0	0.1875	-5.0	41.304347826087	0.44	0.727564102564103	0.375	325.0	7.0	8.0	0.411764705882353	624.0	379.0	11.0	54733.0	231486.0	5151.13	"AL-1-2006"	-23.0	0.0	41.9840342962	4.0	1679920.0	5.0	38.2022471910112
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	1.0	0.235294117647059	-4.0	37.9775280898876	0.300230946882217	0.44	0.411764705882353	433.0	0.0	10.5	0.444444444444444	325.0	7.0	8.0	64478.0	54733.0	421429.14	"AL-1-2006"	-23.0	0.0	41.9840342962	3.0	5151.13	5.0	41.304347826087
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	0.0	0.0	0.277777777777778	-3.0	37.9775280898876	0.49364406779661	0.300230946882217	0.444444444444444	472.0	0.0	10.5	0.473684210526316	433.0	0.0	10.5	135027.0	64478.0	483984.5	"AL-1-2006"	-23.0	0.0	41.9840342962	2.0	421429.14	5.0	37.9775280898876
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	0.0	0.0	0.263157894736842	-2.0	38.7096774193548	0.777235772357724	0.49364406779661	0.473684210526316	615.0	0.0	7.0	0.5	472.0	0.0	10.5	21681.0	135027.0	478504.0	"AL-1-2006"	-23.0	402.0	41.9840342962	2.0	483984.5	6.0	37.9775280898876
2006	24	0.0	43.0232558139535	14.0	0.0	1.0	1.0	0.0	0.25	-1.0	38.7096774193548	0.712121212121212	0.777235772357724	0.5	726.0	402.0	7.0	0.523809523809524	615.0	0.0	7.0	48385.0	21681.0	318580.0	"AL-1-2006"	-23.0	686.0	41.9840342962	2.0	478504.0	7.0	38.7096774193548
2006	24	0.0	43.0232558139535	14.0	0.0	0.0	1.0	1.0	0.238095238095238	0.0	41.9677419354839	0.401759530791789	0.712121212121212	0.523809523809524	341.0	686.0	3.5	0.545454545454545	726.0	402.0	7.0	0.0	48385.0	515292.47	"AL-1-2006"	-23.0	0.0	41.9840342962	2.0	318580.0	7.0	38.7096774193548
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0		-24.0		0.0	0.0		0.0	0.0			0.0	0.0		19400.02	4501.6	28080.9	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	36370.0	0.0	
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0		-23.0		0.0	0.0		0.0	0.0			0.0	0.0		30854.0	19400.02	14675.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	28080.9	0.0	
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0		-22.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0		14718.0	30854.0	19435.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	14675.0	0.0	
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-21.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		10082.0	14718.0	47985.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	19435.0	0.0	
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-20.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		12730.36	10082.0	57635.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	47985.0	0.0	
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-19.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0		57030.0	12730.36	27895.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	57635.0	0.0	
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-18.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	23192.96	57030.0	40080.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	27895.0	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-17.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	15163.0	23192.96	15295.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	40080.0	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-16.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	37225.0	15163.0	71963.1	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	15295.0	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-15.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	83184.0	37225.0	38052.1	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	71963.1	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-14.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	92998.31	83184.0	52790.2	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	38052.1	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-13.0	39.202700237183	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	13.0	72842.25	92998.31	34449.29	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	52790.2	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-12.0	43.1615652847733	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	13.0	53670.25	72842.25	28965.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	34449.29	0.0	39.202700237183
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-11.0	43.1615652847733	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	12.0	37092.61	53670.25	66720.0	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	28965.0	0.0	43.1615652847733
2002	25	0.0	39.202700237183	13.0	0.0	0.0	0.0	0.0	0.0	-10.0	46.1538461538462	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	12.0	30526.0	37092.61	33506.83	"AR-1-2002"	-24.0	0.0	46.968206901	0.0	66720.0	0.0	43.1615652847733
2002	25	0.0	39.202700237183	13.0	0.0	1.0	0.0	0.0	0.0	-9.0	46.1538461538462	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	27345.0	30526.0	40801.63	"AR-1-2002"	-24.0	19.0	46.968206901	1.0	33506.83	1.0	46.1538461538462
2002	25	0.0	39.202700237183	13.0	0.0	1.0	1.0	0.0	0.0	-8.0	46.1538461538462	0.0	0.0	0.0	0.0	19.0	9.0	0.0	0.0	0.0	9.0	42066.0	27345.0	78420.0	"AR-1-2002"	-24.0	101.0	46.968206901	2.0	40801.63	2.0	46.1538461538462
2002	25	0.0	39.202700237183	13.0	0.0	1.0	1.0	1.0	0.0	-7.0	46.1538461538462	0.0	0.0	0.0	42.0	101.0	9.0	0.0	0.0	19.0	9.0	52287.0	42066.0	59677.15	"AR-1-2002"	-24.0	153.0	46.968206901	3.0	78420.0	3.0	46.1538461538462
2002	25	0.0	39.202700237183	13.0	0.0	1.0	1.0	1.0	0.0625	-6.0	44.0922730682671	0.0	0.0	0.0	82.0	153.0	10.5	0.0	42.0	101.0	9.0	50243.0	52287.0	45312.09	"AR-1-2002"	-24.0	166.0	46.968206901	4.0	59677.15	4.0	46.1538461538462
2002	25	0.0	39.202700237183	13.0	0.0	1.0	1.0	1.0	0.117647058823529	-5.0	44.0922730682671	0.0	0.0	0.0	112.0	166.0	10.5	0.0	82.0	153.0	10.5	60520.48	50243.0	38070.42	"AR-1-2002"	-24.0	260.0	46.968206901	5.0	45312.09	5.0	44.0922730682671
